#{"t_start": 1775974238.6233823, "env_id": "None"}
r,l,t
-22.809006,2,294.966229
-25.036422,2,294.967228
-53.809518,3,294.968228
-19.66991,2,294.968228
-36.199522,2,294.969229
-21.778152,2,294.969229
-40.319677,3,294.970228
-23.022966,2,294.971228
-26.909114,2,294.972229
-26.833028,3,294.972229
-38.811886,3,294.973229
-40.814929,4,294.974229
-45.408814,3,294.97523
-20.130229,2,294.976229
-29.258914,2,294.976229
-31.258239,2,294.977228
-25.972334,2,294.978228
-47.320714,4,294.979229
-23.382776,2,294.979229
-44.096182,4,294.980229
-31.395786,3,294.98123
-27.811258,2,294.982229
-30.399751,2,294.983229
-25.563571,2,294.983229
-46.060077,4,294.985229
-52.409823,3,294.985229
-33.740866,2,294.986229
-22.695554,4,294.987228
-22.44322,2,294.988229
-42.11952,4,294.989228
-23.763825,4,294.990229
-32.599179,2,294.991229
-32.739905,2,294.991229
-52.29005,3,294.992229
-49.363626,3,294.993228
-23.776397,2,294.994228
-41.763983,3,294.995229
-42.687563,3,294.995229
-37.773646,4,294.99723
-28.324171,4,294.998229
-43.756092,3,294.999229
-52.588507,3,295.000229
-30.380725,2,295.000229
-55.172409,4,295.002229
-48.330862,3,295.002229
-43.140262,3,295.00323
-68.150229,3,295.004229
-42.055547,3,295.005229
-48.189153,3,295.006229
-24.613453,2,295.007229
-31.245058,3,295.008229
-48.928526,3,295.009229
-36.821201,3,295.009229
-31.866859,4,295.011228
-44.952366,4,295.012228
-36.993393,4,295.01323
-40.998256,3,295.014229
-48.091069,3,295.015243
-36.869926,2,295.016243
-46.942397,3,295.017243
-21.034493,2,295.017243
-24.695129,2,295.018242
-38.84999,3,295.019243
-36.121507,3,295.020244
-50.01746,3,295.021243
-44.302187,3,295.021243
-39.026245,4,295.023243
-20.311207,4,295.024243
-50.377119,3,295.025243
-25.910042,2,295.025243
-25.072111,2,295.026242
-38.087292,3,295.027242
-41.112044,3,295.028242
-22.527388,2,295.028242
-31.892187,3,295.029756
-46.621078,3,295.030774
-38.303255,3,295.031773
-43.265179,3,295.032773
-43.591964,3,295.033772
-48.268465,4,295.034772
-34.688966,3,295.035774
-33.47807,4,295.036772
-24.179162,5,295.037772
-24.873505,3,295.038772
-22.216971,3,295.039772
-29.176874,3,295.040773
-50.701105,3,295.041773
-27.6816,2,295.042772
-21.903574,3,295.043772
-23.751808,2,295.045773
-12.102823,7,295.047772
-33.721613,2,295.048772
-30.706326,3,295.049773
-39.075043,3,295.050774
-25.211008,2,295.050774
-53.783549,3,295.051772
-45.208702,3,295.052773
-40.423168,3,295.053772
-29.892692,2,295.053772
-22.345772,2,295.054772
-22.152169,2,295.055772
-20.336158,2,295.055772
-22.714598,2,295.056774
-42.825266,3,295.057773
-35.08423,2,295.057773
-30.686107,2,295.058772
-27.370571,2,295.059773
-23.304471,2,295.059773
-45.231422,3,295.060774
-49.346476,3,295.061773
-52.982842,3,295.062773
-38.73578,2,295.062773
-24.097489,3,295.063772
-35.370515,4,295.065774
-40.923476,3,295.066773
-28.915487,3,295.067773
-34.509129,3,295.068772
-25.23909,3,295.068772
-22.7518,3,295.069772
-30.84899,2,295.070772
-27.073117,4,295.071772
-52.646532,6,295.073774
-19.554655,2,295.073774
-20.205653,2,295.074773
-24.879042,3,295.075772
-34.317867,3,295.076774
-31.973371,2,295.077772
-39.051359,3,295.077772
-26.748984,4,295.079772
-21.066705,2,295.079772
-31.673153,2,295.080774
-41.114764,3,295.081774
-31.166095,3,295.082773
-35.673694,4,295.083772
-43.006108,3,295.084772
-20.564613,2,295.084772
-23.288935,2,295.085773
-43.908696,3,295.086772
-25.748392,2,295.086772
-28.795095,2,295.087772
-39.016445,3,295.088773
-33.238634,3,295.089772
-40.985784,3,295.089772
-24.115142,2,295.090772
-31.786174,2,295.091773
-47.514191,4,295.092774
-21.468743,2,295.093772
-21.867222,2,295.093772
-35.142994,3,295.094772
-33.667008,2,295.095774
-38.765778,3,295.095774
-32.53602,3,295.096773
-32.14412,5,295.098772
-41.739038,4,295.099772
-20.1565,2,295.100772
-47.717759,3,295.101772
-20.146384,2,295.101772
-48.995802,3,295.102773
-20.425812,2,295.103773
-38.815782,4,295.104772
-44.284644,3,295.105772
-26.267695,2,295.105772
-41.378675,3,295.107774
-57.981018,5,295.108774
-27.015211,2,295.109772
-30.397121,3,295.110774
-22.990066,2,295.110774
-31.138411,3,295.111772
-47.985449,3,295.112772
-40.085739,3,295.113772
-34.627983,3,295.114772
-25.244164,3,295.115787
-23.882813,2,295.115787
-34.844566,2,295.116788
-34.813187,3,295.117786
-22.460396,2,295.118786
-30.090301,5,295.119786
-30.055322,2,295.120786
-19.50712,2,295.120786
-36.737453,3,295.121786
-49.256497,3,295.122786
-41.198179,3,295.123787
-41.391395,3,295.124787
-48.84095,3,295.125787
-45.319457,3,295.125787
-23.288544,3,295.126786
-35.780326,3,295.127786
-24.765982,2,295.128786
-64.301044,4,295.129786
-35.505884,3,295.130308
-20.711562,2,295.131326
-20.766273,3,295.132325
-48.366794,3,295.133325
-31.788009,2,295.133325
-46.997133,3,295.134325
-27.478173,3,295.135325
-53.752048,3,295.136325
-43.442467,3,295.137325
-26.712927,2,295.137325
-50.081811,3,295.138325
-31.025569,2,295.139325
-46.921988,4,295.140326
-53.534922,3,295.141326
-38.675321,5,295.143325
-22.662005,2,295.143325
-22.589445,2,295.144325
-50.002701,3,295.145324
-51.130825,3,295.146325
-21.453167,4,295.147324
-21.13972,2,295.148324
-26.111427,2,295.148324
-29.830475,3,295.149325
-50.349579,3,295.150325
-25.135133,3,295.151325
-20.113928,3,295.152324
-26.264093,2,295.152324
-21.21399,2,295.153325
-44.857032,3,295.154325
-27.016034,2,295.154325
-43.500875,3,295.157325
-32.722935,5,295.159325
-25.054537,2,295.159325
-42.832889,3,295.160325
-41.342028,3,295.161325
-19.924163,2,295.161325
-40.027843,3,295.162325
-39.085151,3,295.163324
-47.170876,3,295.164325
-40.591459,3,295.165325
-38.041223,3,295.166325
-27.171741,4,295.167325
-24.047311,2,295.168324
-37.968418,3,295.168324
-47.354598,3,295.169324
-47.579118,3,295.170326
-46.327727,3,295.171715
-37.511248,2,295.171715
-46.238515,3,295.172733
-26.173503,3,295.173733
-33.744191,3,295.174732
-8.232437,7,295.176732
-47.317727,3,295.177732
-32.486848,3,295.178731
-30.023268,2,295.178731
-49.416104,3,295.179732
-31.213207,4,295.180732
-33.509723,7,295.182732
-47.055808,4,295.184733
-35.470475,4,295.185733
-30.439737,2,295.185733
-7.910462,5,295.187732
-29.044756,2,295.187732
-19.839346,4,295.189732
-29.729928,3,295.189732
-45.135843,3,295.191733
-44.262192,3,295.191733
-47.510858,3,295.192732
-22.393353,2,295.193732
-49.827252,3,295.194732
-39.969446,3,295.195732
-28.169237,2,295.195732
-49.611454,3,295.196732
-47.603167,3,295.197732
-40.423241,3,295.198732
-23.446499,3,295.199732
-26.203694,2,295.200733
-23.144725,3,295.201733
-41.570948,3,295.202733
-25.019035,3,295.203732
-39.015832,4,295.204732
-34.709653,3,295.205732
-47.920949,3,295.205732
-73.627225,3,295.207732
-45.12473,3,295.207732
-46.9811,4,295.209732
-41.42253,3,295.209732
-33.341947,5,295.211732
-19.72011,2,295.211732
-47.42969,4,295.212732
-34.715252,3,295.213732
-20.19424,2,295.214732
-21.980177,2,295.215748
-38.962413,3,295.216746
-33.31665,2,295.216746
-29.339308,2,295.217746
-33.2705,3,295.218747
-23.468937,3,295.219746
-29.515111,3,295.219746
-61.601428,5,295.221745
-35.953702,3,295.222746
-25.791174,3,295.223747
-38.436555,3,295.223747
-34.872191,3,295.224746
-22.838929,2,295.225746
-21.325161,2,295.225746
-26.559456,5,295.227746
-50.484556,5,295.228746
-22.070914,2,295.229746
-21.497026,4,295.230268
-56.811664,6,295.232285
-22.715095,2,295.233284
-22.176137,2,295.233284
-27.525964,3,295.234285
-29.303535,2,295.235284
-21.964673,2,295.235284
-43.690195,3,295.236284
-28.949451,2,295.237284
-51.477485,3,295.238284
-29.071673,2,295.238284
-27.246082,2,295.239284
-27.990556,3,295.240284
-24.23446,4,295.241285
-50.959994,3,295.242285
-47.772202,3,295.243284
-20.569377,2,295.243284
-42.307929,3,295.244284
-20.049975,2,295.245286
-46.531023,3,295.246285
-33.933316,4,295.247284
-46.440128,3,295.247284
-22.471457,2,295.934612
-39.1602,3,295.935609
-32.070895,2,295.936609
-32.820962,3,295.937609
-38.575743,4,295.939609
-42.205715,4,295.940652
-44.675208,4,295.941652
-78.097103,6,295.943647
-30.781374,2,295.944648
-27.328933,2,295.945647
-45.778086,3,295.946647
-21.674173,2,295.947646
-36.797364,3,295.948648
-62.495283,3,295.950647
-39.594729,3,295.951646
-38.594793,3,295.952658
-33.373503,3,295.954647
-25.489841,4,295.955647
-36.778354,2,295.956612
-27.30572,3,295.95861
-23.245117,2,295.95861
-23.083585,3,295.960609
-21.650244,2,295.96161
-27.62987,2,295.96261
-22.154678,2,295.96261
-42.276796,3,295.964631
-25.350095,2,295.965611
-22.192243,2,295.96661
-34.133602,3,295.967609
-23.405882,2,295.968608
-37.645978,4,295.969609
-25.413819,2,295.970608
-37.775052,5,295.972609
-20.73612,2,295.973609
-26.33927,2,295.974647
-22.791035,3,295.976648
-22.901861,3,295.977647
-47.676968,3,295.978651
-38.809143,3,295.980612
-26.828973,3,295.981609
-38.178324,3,295.982609
-23.488777,3,295.983609
-42.553077,3,295.985609
-33.574625,2,295.986609
-34.465337,2,295.987609
-33.725567,3,295.988608
-39.250644,3,295.989609
-41.947539,4,295.991609
-37.013691,4,295.992609
-32.779758,3,295.994609
-37.201378,3,295.995609
-40.900601,3,295.996609
-33.612938,3,295.998609
-40.124614,3,295.999609
-40.240612,3,296.000609
-47.149155,3,296.002609
-21.639752,3,296.003609
-21.674421,2,296.004609
-38.49797,4,296.005608
-38.729407,3,296.007612
-39.320054,3,296.00861
-29.604494,3,296.00961
-44.904135,3,296.01161
-21.359755,4,296.012612
-39.13237,3,296.01461
-33.45176,3,296.015615
-40.54009,3,296.016618
-52.73019,3,296.017615
-23.159329,4,296.019614
-62.786985,4,296.021614
-29.971192,2,296.022614
-23.533844,3,296.023617
-34.871932,2,296.024615
-33.017543,2,296.025615
-48.257994,3,296.026614
-29.990143,3,296.027614
-23.931245,2,296.028615
-30.913498,3,296.030121
-37.192315,5,296.03313
-32.610024,2,296.03313
-27.512694,2,296.034127
-43.518593,4,296.036126
-28.333323,2,296.037126
-52.110465,3,296.038126
-25.327169,2,296.039126
-27.495721,2,296.040127
-38.143145,2,296.041128
-16.727522,4,296.045129
-28.800361,2,296.046128
-49.740545,3,296.047128
-40.041739,3,296.048128
-27.104037,2,296.049128
-38.526606,3,296.050128
-34.884031,3,296.051127
-50.564628,3,296.052127
-48.821222,3,296.053128
-23.328163,2,296.054128
-45.546022,3,296.055128
-27.806403,2,296.056128
-64.058792,4,296.057128
-38.8462,2,296.058128
-23.686185,2,296.059128
-38.091007,3,296.060128
-38.072638,4,296.062128
-23.271355,2,296.062128
-22.352548,2,296.063128
-40.270971,3,296.064128
-46.886745,4,296.066128
-40.776587,3,296.067128
-30.898178,2,296.068128
-25.89959,2,296.068128
-33.923534,5,296.070128
-25.092284,2,296.071127
-53.116556,3,296.072128
-25.992725,2,296.073128
-32.047483,2,296.074128
-30.526607,2,296.074128
-30.961297,2,296.075128
-31.322618,3,296.076128
-27.89522,2,296.077128
-23.598058,2,296.078128
-26.526158,3,296.080128
-50.055424,3,296.081128
-44.815795,3,296.082128
-26.716192,2,296.083128
-41.517992,4,296.085128
-21.4884,2,296.086128
-33.231259,2,296.086128
-47.990722,3,296.088128
-22.966355,2,296.089127
-27.753432,3,296.090127
-44.501682,3,296.091129
-23.665373,2,296.092129
-41.028272,3,296.093127
-39.536262,3,296.094126
-50.474789,3,296.096126
-31.543203,3,296.097126
-37.584128,3,296.098126
-45.106182,4,296.099128
-20.016133,2,296.100126
-47.484314,3,296.101125
-42.304044,3,296.102125
-46.037942,3,296.103125
-23.794786,4,296.105125
-36.352126,3,296.106125
-26.184654,2,296.107126
-55.347342,4,296.109126
-51.358992,3,296.110126
-20.679163,2,296.111126
-50.478925,3,296.112126
-45.591153,3,296.113126
-47.183069,4,296.115127
-28.639196,3,296.116136
-33.14323,3,296.118132
-28.887596,3,296.119132
-27.236605,2,296.120132
-41.691293,4,296.122132
-19.742436,3,296.123135
-44.866262,3,296.124134
-47.939736,3,296.125132
-40.182691,2,296.126132
-13.111875,5,296.128132
-39.959617,3,296.130133
-18.219094,3,296.131647
-25.593323,2,296.131647
-42.120117,3,296.133646
-23.288908,2,296.133646
-27.961757,3,296.135645
-30.167084,4,296.136645
-19.947971,2,296.137645
-39.418676,3,296.138645
-23.064672,5,296.140645
-23.332035,3,296.141645
-31.248704,2,296.141645
-20.059178,2,296.142645
-36.024478,4,296.143645
-30.22098,2,296.144644
-21.802271,2,296.145646
-28.756393,3,296.146645
-37.54203,3,296.147645
-43.996764,3,296.148644
-20.229187,2,296.149645
-26.09771,3,296.150645
-42.602269,3,296.151645
-47.929472,4,296.152645
-32.071074,2,296.153645
-30.740762,2,296.154645
-29.668047,2,296.156646
-42.093271,4,296.158645
-40.371759,3,296.159645
-25.488005,4,296.160645
-41.836943,3,296.161645
-39.399282,2,296.162645
-34.679416,5,296.163644
-29.891502,2,296.164644
-49.602892,3,296.165645
-49.192019,3,296.166645
-42.215799,3,296.167644
-38.706435,3,296.168645
-38.739461,3,296.169645
-36.637353,3,296.170725
-31.62759,2,296.17123
-23.026605,2,296.172235
-29.828211,2,296.172235
-51.060615,6,296.174236
-31.334102,2,296.175236
-36.852855,4,296.176235
-45.73511,3,296.177235
-25.124628,2,296.178235
-25.16383,3,296.179235
-45.191312,3,296.180235
-19.941322,2,296.180235
-20.874749,2,296.181235
-28.084083,2,296.182235
-50.222521,3,296.183235
-20.607944,2,296.183235
-44.450474,4,296.185235
-39.947569,3,296.186235
-50.818254,3,296.187236
-23.617615,2,296.187236
-25.116696,2,296.188235
-27.549815,2,296.189235
-36.347206,3,296.190244
-39.006984,3,296.191244
-47.926229,4,296.192243
-19.908834,2,296.193242
-46.935582,3,296.194242
-48.045191,4,296.195242
-50.525391,3,296.196242
-23.594621,2,296.197242
-16.424568,4,296.198242
-41.484162,4,296.199243
-45.693708,3,296.200242
-53.533331,4,296.201242
-31.84347,3,296.202243
-22.977408,2,296.203244
-33.29024,3,296.203244
-22.012974,2,296.204243
-37.579199,3,296.205244
-45.550565,3,296.206243
-30.217749,3,296.207243
-23.010626,2,296.207243
-49.358502,7,296.209243
-26.486026,3,296.210242
-53.223894,3,296.211242
-43.517384,3,296.212242
-50.657827,3,296.213242
-24.181001,3,296.214242
-24.518595,3,296.214242
-42.250499,3,296.215242
-21.665325,2,296.216258
-28.198998,2,296.217257
-29.095927,2,296.217257
-47.197772,4,296.219258
-20.99133,3,296.220258
-41.549129,3,296.220258
-52.67351,3,296.221257
-25.589196,2,296.222257
-26.024444,2,296.222257
-38.321578,4,296.224258
-36.278761,2,296.224258
-41.610793,3,296.225257
-51.216402,3,296.226257
-41.77564,4,296.227257
-50.890773,3,296.228256
-41.920626,3,296.229256
-44.325186,3,296.230257
-34.93113,2,296.230778
-42.983026,3,296.231796
-22.793923,2,296.231796
-46.372154,3,296.232795
-47.936709,3,296.233795
-38.785165,3,296.234797
-28.289628,4,296.235797
-39.417358,3,296.236796
-35.99382,3,296.237796
-36.220333,2,296.238796
-32.907472,3,296.238796
-43.436326,4,296.240797
-20.838474,2,296.240797
-21.987275,3,296.241796
-25.645502,2,296.242795
-35.127939,3,296.243795
-20.703398,2,296.243795
-40.575133,3,296.244795
-29.623188,3,296.245795
-27.370077,2,296.245795
-23.009418,2,296.246795
-49.417067,3,296.247795
-23.817298,3,296.248795
-27.134528,2,296.248795
-22.724088,2,296.249795
-47.56287,3,296.250797
-44.308137,3,296.251796
-26.608953,4,296.252795
-44.929128,3,296.253795
-34.626321,5,296.254795
-22.445464,2,296.255796
-22.101852,3,296.256796
-21.715389,2,296.256796
-23.05023,3,296.257796
-29.451327,2,296.258795
-31.421018,3,296.259795
-19.417222,2,296.259795
-23.243455,2,296.260795
-20.323513,2,296.260795
-48.534879,3,296.261796
-21.513201,2,296.262795
-49.36686,3,296.263795
-41.82533,3,296.264795
-34.793163,3,296.264795
-51.889713,3,296.267796
-21.858942,3,296.268795
-44.136434,3,296.269795
-19.720451,3,296.270795
-43.336083,3,296.270795
-22.40435,2,296.271795
-23.105424,2,296.272795
-20.800405,2,296.272795
-47.910846,3,296.273795
-34.37756,3,296.274796
-22.591969,2,296.275796
-41.863111,3,296.276796
-37.211726,4,296.277795
-47.939443,4,296.278795
-49.092904,3,296.279795
-30.37659,2,296.279795
-45.18621,4,296.281796
-50.550691,3,296.282797
-40.738534,3,296.283796
-23.892736,2,296.284796
-40.645623,3,296.285796
-30.496039,3,296.285796
-27.765319,2,296.286795
-36.29648,3,296.287796
-60.784848,3,296.288795
-20.721697,2,296.289796
-33.072716,3,296.290796
-19.534779,2,296.290796
-46.539642,4,296.291795
-52.061572,3,296.292796
-43.854622,3,296.293795
-50.538805,3,296.294796
-33.018193,4,296.295797
-47.383853,3,296.296796
-28.22571,2,296.297797
-20.235246,2,296.297797
-31.359685,2,296.298797
-24.507639,3,296.299796
-16.025882,4,296.300796
-49.839364,3,296.301795
-23.84369,3,296.302796
-32.783075,2,296.302796
-23.606617,3,296.303796
-24.158824,2,296.304796
-28.306889,3,296.305795
-46.442171,3,296.305795
-43.697519,4,296.307797
-21.494763,2,296.307797
-33.143583,3,296.308796
-45.836089,3,296.309795
-42.047573,3,296.310797
-24.189507,2,296.311795
-29.27114,3,296.311795
-19.336308,2,296.312795
-39.745914,3,296.313795
-44.179763,3,296.314797
-34.19257,2,296.315812
-40.527161,4,296.316804
-32.449643,3,296.317803
-43.214308,3,296.318804
-25.298671,2,296.319805
-26.353357,2,296.319805
-33.857975,3,296.320804
-28.079869,3,296.321803
-23.999849,2,296.322803
-43.369198,4,296.323805
-25.783788,3,296.324804
-27.972486,2,296.325804
-33.146266,3,296.326804
-34.83973,3,296.327803
-44.235593,3,296.327803
-25.218837,3,296.328804
-43.490903,3,296.330307
-19.631986,2,296.330307
-20.135418,2,296.331313
-26.187571,2,296.332312
-25.040356,3,296.333312
-23.98191,6,296.335312
-48.805575,3,296.335312
-25.05645,2,296.336312
-25.477117,2,296.337312
-38.520311,2,296.337312
-22.519762,3,296.338311
-30.457307,2,296.339312
-24.52491,2,296.339312
-46.837235,3,296.340322
-20.540258,2,296.34132
-28.520504,3,296.34232
-36.797125,3,296.343319
-44.480977,3,296.34432
-50.886504,3,296.34432
-37.177005,2,296.34532
-20.82988,3,296.34632
-43.369175,3,296.347321
-51.562382,3,296.34832
-24.729882,3,296.349321
-37.445033,3,296.349841
-20.472411,2,296.350848
-28.943439,3,296.351925
-50.67835,3,296.352932
-25.957451,3,296.352932
-50.55743,3,296.353924
-23.819156,2,296.354926
-25.781331,2,296.355926
-22.535474,2,296.355926
-42.291024,3,296.356926
-23.227944,2,296.357928
-30.24538,2,296.357928
-25.432971,2,296.358926
-24.900056,3,296.359925
-25.260973,3,296.360926
-25.538602,2,296.360926
-23.557675,2,296.361931
-50.948196,3,296.362927
-26.190079,2,296.362927
-17.64198,5,296.363924
-45.198303,3,296.364924
-27.936259,3,296.365847
-48.789755,4,296.366858
-41.060289,4,296.368853
-22.285369,2,296.368853
-28.357497,2,296.369853
-20.199245,2,296.369853
-51.894412,3,296.370854
-26.718835,3,296.371853
-44.678681,3,296.372853
-48.929725,3,296.373854
-28.102013,2,296.374853
-19.308607,3,296.375853
-32.64123,2,296.375853
-29.028381,2,296.376853
-33.819419,3,296.379854
-53.271253,3,296.380853
-36.692262,3,296.380853
-37.41545,7,296.383853
-30.128641,3,296.384853
-24.241114,2,296.384853
-32.106856,3,296.385854
-30.508799,3,296.386853
-37.73036,3,296.387853
-46.717799,3,296.388853
-21.666136,2,296.388853
-34.3728,2,296.389855
-19.629658,2,296.390854
-20.333972,2,296.390854
-52.707441,3,296.391854
-20.764028,2,296.392854
-43.619519,4,296.393853
-36.314218,6,296.395854
-28.774305,2,296.395854
-49.726231,3,296.396854
-26.352573,2,296.397853
-30.235883,2,296.397853
-45.294759,3,296.399855
-29.431451,2,296.399855
-23.890939,2,296.400854
-25.320622,2,296.400854
-28.365665,3,296.401853
-20.104417,2,296.402854
-21.808283,4,296.403853
-37.784246,3,296.404853
-37.051931,3,296.405853
-32.770322,3,296.405853
-25.510966,2,296.406853
-28.916514,2,296.407857
-34.297513,3,296.408854
-29.380223,2,296.408854
-35.250635,2,296.409853
-31.875948,3,296.410854
-37.457219,3,296.411854
-50.407531,3,296.412853
-37.861904,5,296.413853
-30.588548,2,296.414853
-27.021817,2,296.414853
-36.573053,3,296.415862
-63.80226,4,296.417869
-23.659655,3,296.418868
-22.537647,3,296.418868
-41.93597,3,296.419868
-44.55814,3,296.420868
-25.416187,6,296.422868
-39.673184,3,296.423869
-42.930858,6,296.424868
-36.053283,2,296.425868
